chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr2L	715501	716000	chr2L	715501	716000	1431	1431	0.3945221282	0.0000003239	0.0000004576
chr2L	740001	740500	chr2L	740001	740500	1480	1480	0.5287008528	0.0000000000	0.0000000000
chr2L	768001	768500	chr2L	768001	768500	1536	1536	0.2547796999	0.0017065782	0.0019282386
chr2L	800501	801000	chr2L	800501	801000	1601	1601	0.3232768195	0.0000401535	0.0000494508
chr2L	821001	821500	chr2L	821001	821500	1642	1642	0.4392146649	0.0000000078	0.0000000126
chr2L	826001	826500	chr2L	826001	826500	1652	1652	0.6596446981	0.0000000000	0.0000000000
chr2L	833001	833500	chr2L	833001	833500	1666	1666	0.7465031192	0.0000000000	0.0000000000
chr2L	850501	851000	chr2L	850501	851000	1701	1701	0.6732717928	0.0000000000	0.0000000000
chr2L	855001	855500	chr2L	855001	855500	1710	1710	0.6148571936	0.0000000000	0.0000000000
chr2L	871001	871500	chr2L	871001	871500	1742	1742	0.5825524742	0.0000000000	0.0000000000
chr2L	901501	902000	chr2L	901501	902000	1803	1803	0.5610950587	0.0000000000	0.0000000000
chr2L	940001	940500	chr2L	940001	940500	1880	1880	0.2089070858	0.0094095175	0.0102245843
chr2L	1077501	1078000	chr2L	1077501	1078000	2155	2155	0.7490216860	0.0000000000	0.0000000000
chr2L	1108001	1108500	chr2L	1108001	1108500	2216	2216	0.3532169030	0.0000061632	0.0000079589
chr2L	1119001	1119500	chr2L	1119001	1119500	2238	2238	0.4219717859	0.0000000354	0.0000000539
chr2L	1129001	1129500	chr2L	1129001	1129500	2258	2258	0.5375880800	0.0000000000	0.0000000000
chr2L	1158001	1158500	chr2L	1158001	1158500	2316	2316	0.5487739168	0.0000000000	0.0000000000
chr2L	1178001	1178500	chr2L	1178001	1178500	2356	2356	0.4379469920	0.0000000088	0.0000000140
chr2L	1199501	1200000	chr2L	1199501	1200000	2399	2399	0.7792405218	0.0000000000	0.0000000000
chr2L	1342501	1343000	chr2L	1342501	1343000	2685	2685	0.5223252538	0.0000000000	0.0000000000
chr2L	1348501	1349000	chr2L	1348501	1349000	2697	2697	0.6389868790	0.0000000000	0.0000000000
chr2L	1410501	1411000	chr2L	1410501	1411000	2821	2821	0.3593265981	0.0000040966	0.0000053586
chr2L	1420501	1421000	chr2L	1420501	1421000	2841	2841	0.5790172589	0.0000000000	0.0000000000
chr2L	1491501	1492000	chr2L	1491501	1492000	2983	2983	0.2905568504	0.0002481880	0.0002930154
chr2L	1504001	1504500	chr2L	1504001	1504500	3008	3008	0.3516703454	0.0000068247	0.0000087936
chr2L	1517501	1518000	chr2L	1517501	1518000	3035	3035	0.4524520130	0.0000000023	0.0000000039
chr2L	1526001	1526500	chr2L	1526001	1526500	3052	3052	0.3720233797	0.0000017020	0.0000022794
chr2L	1575501	1576000	chr2L	1575501	1576000	3151	3151	0.5297023251	0.0000000000	0.0000000000
chr2L	1614001	1614500	chr2L	1614001	1614500	3228	3228	0.5986064920	0.0000000000	0.0000000000
chr2L	1704501	1705000	chr2L	1704501	1705000	3409	3409	0.5095491478	0.0000000000	0.0000000000
chr2L	1710001	1710500	chr2L	1710001	1710500	3420	3420	0.2516134811	0.0016369411	0.0018513545
chr2L	1715501	1716000	chr2L	1715501	1716000	3431	3431	0.4957525087	0.0000000000	0.0000000001
chr2L	1725001	1725500	chr2L	1725001	1725500	3450	3450	0.2300080948	0.0041264729	0.0045703486
chr2L	1728001	1728500	chr2L	1728001	1728500	3456	3456	0.5527500251	0.0000000000	0.0000000000
chr2L	1732501	1733000	chr2L	1732501	1733000	3465	3465	0.6280818618	0.0000000000	0.0000000000
chr2L	1884001	1884500	chr2L	1884001	1884500	3768	3768	0.6351295414	0.0000000000	0.0000000000
chr2L	1909501	1910000	chr2L	1909501	1910000	3819	3819	0.4443090033	0.0000000049	0.0000000080
chr2L	1920001	1920500	chr2L	1920001	1920500	3840	3840	0.7182764318	0.0000000000	0.0000000000
chr2L	1954001	1954500	chr2L	1954001	1954500	3908	3908	0.4998776848	0.0000000000	0.0000000000
chr2L	1973001	1973500	chr2L	1973001	1973500	3946	3946	0.5699543360	0.0000000000	0.0000000000
chr2L	1981001	1981500	chr2L	1981001	1981500	3962	3962	0.5766469672	0.0000000000	0.0000000000
chr2L	2009001	2009500	chr2L	2009001	2009500	4018	4018	0.5670014481	0.0000000000	0.0000000000
chr2L	2014001	2014500	chr2L	2014001	2014500	4028	4028	0.5150706007	0.0000000000	0.0000000000
chr2L	2032001	2032500	chr2L	2032001	2032500	4064	4064	0.2773210410	0.0004870146	0.0005662168
chr2L	2037001	2037500	chr2L	2037001	2037500	4074	4074	0.5281527512	0.0000000000	0.0000000000
chr2L	2046001	2046500	chr2L	2046001	2046500	4092	4092	0.3089668102	0.0000915845	0.0001108830
chr2L	2138001	2138500	chr2L	2138001	2138500	4276	4276	0.2611609086	0.0010588548	0.0012107888
chr2L	2145001	2145500	chr2L	2145001	2145500	4290	4290	0.6434727322	0.0000000000	0.0000000000
chr2L	2151501	2152000	chr2L	2151501	2152000	4303	4303	0.5092317531	0.0000000000	0.0000000000
chr2L	2155501	2156000	chr2L	2155501	2156000	4311	4311	0.4645604083	0.0000000007	0.0000000013
chr2L	2164501	2165000	chr2L	2164501	2165000	4329	4329	0.3263854781	0.0000333699	0.0000412822
chr2L	2192501	2193000	chr2L	2192501	2193000	4385	4385	0.6909802726	0.0000000000	0.0000000000
chr2L	2196001	2196500	chr2L	2196001	2196500	4392	4392	0.3683337646	0.0000022061	0.0000029352
chr2L	2214501	2215000	chr2L	2214501	2215000	4429	4429	0.2773878343	0.0004854029	0.0005644841
chr2L	2215501	2216000	chr2L	2215501	2216000	4431	4431	0.2874181646	0.0002921322	0.0003436762
chr2L	2216501	2217000	chr2L	2216501	2217000	4433	4433	0.4667541450	0.0000000006	0.0000000010
chr2L	2221501	2222000	chr2L	2221501	2222000	4443	4443	0.3553836907	0.0000053377	0.0000069235
chr2L	2226001	2226500	chr2L	2226001	2226500	4452	4452	0.3385209594	0.0000158695	0.0000200371
chr2L	2237001	2237500	chr2L	2237001	2237500	4474	4474	0.6977746810	0.0000000000	0.0000000000
chr2L	2357001	2357500	chr2L	2357001	2357500	4714	4714	0.2493383250	0.0018115042	0.0020443115
chr2L	2365001	2365500	chr2L	2365001	2365500	4730	4730	0.6035814915	0.0000000000	0.0000000000
chr2L	2375501	2376000	chr2L	2375501	2376000	4751	4751	0.5680049602	0.0000000000	0.0000000000
chr2L	2381501	2382000	chr2L	2381501	2382000	4763	4763	0.4674230187	0.0000000005	0.0000000010
chr2L	2382501	2383000	chr2L	2382501	2383000	4765	4765	0.4128445171	0.0000000757	0.0000001121
chr2L	2450001	2450500	chr2L	2450001	2450500	4900	4900	0.6245472840	0.0000000000	0.0000000000
chr2L	2456501	2457000	chr2L	2456501	2457000	4913	4913	0.3580463858	0.0000044661	0.0000058254
chr2L	2493001	2493500	chr2L	2493001	2493500	4986	4986	0.5638272573	0.0000000000	0.0000000000
chr2L	2556001	2556500	chr2L	2556001	2556500	5112	5112	0.0558045874	0.4938649065	0.5019539801
chr2L	2579001	2579500	chr2L	2579001	2579500	5158	5158	0.2593515215	0.0011514857	0.0013134839
chr2L	2585501	2586000	chr2L	2585501	2586000	5171	5171	0.7148836785	0.0000000000	0.0000000000
chr2L	2658501	2659000	chr2L	2658501	2659000	5317	5317	0.4216391427	0.0000000681	0.0000001013
chr2L	2703501	2704000	chr2L	2703501	2704000	5407	5407	0.7603788357	0.0000000000	0.0000000000
chr2L	2724501	2725000	chr2L	2724501	2725000	5449	5449	0.4783443523	0.0000000002	0.0000000003
chr2L	2739501	2740000	chr2L	2739501	2740000	5479	5479	0.5558600179	0.0000000000	0.0000000000
chr2L	2745001	2745500	chr2L	2745001	2745500	5490	5490	0.4070772568	0.0000001209	0.0000001763
chr2L	2750001	2750500	chr2L	2750001	2750500	5500	5500	0.5617515392	0.0000000000	0.0000000000
chr2L	2756501	2757000	chr2L	2756501	2757000	5513	5513	0.4948281551	0.0000000000	0.0000000001
chr2L	2808501	2809000	chr2L	2808501	2809000	5617	5617	0.2049933226	0.0108738439	0.0117909761
chr2L	2855501	2856000	chr2L	2855501	2856000	5711	5711	0.5652834530	0.0000000000	0.0000000000
chr2L	2874001	2874500	chr2L	2874001	2874500	5748	5748	0.6941759905	0.0000000000	0.0000000000
chr2L	2878501	2879000	chr2L	2878501	2879000	5757	5757	0.6237324299	0.0000000000	0.0000000000
chr2L	2885501	2886000	chr2L	2885501	2886000	5771	5771	0.6583166710	0.0000000000	0.0000000000
chr2L	2918001	2918500	chr2L	2918001	2918500	5836	5836	0.5790718962	0.0000000000	0.0000000000
chr2L	2968501	2969000	chr2L	2968501	2969000	5937	5937	0.5376840438	0.0000000000	0.0000000000
chr2L	2979001	2979500	chr2L	2979001	2979500	5958	5958	0.5409312034	0.0000000000	0.0000000000
chr2L	2987501	2988000	chr2L	2987501	2988000	5975	5975	0.6325411511	0.0000000000	0.0000000000
chr2L	2992501	2993000	chr2L	2992501	2993000	5985	5985	0.4928243483	0.0000000000	0.0000000001
chr2L	2999501	3000000	chr2L	2999501	3000000	5999	5999	0.6397937076	0.0000000000	0.0000000000
chr2L	3018501	3019000	chr2L	3018501	3019000	6037	6037	0.2768385284	0.0004988042	0.0005796342
chr2L	3023001	3023500	chr2L	3023001	3023500	6046	6046	0.3946797280	0.0000003200	0.0000004525
chr2L	3029501	3030000	chr2L	3029501	3030000	6059	6059	0.3823410249	0.0000008087	0.0000011079
chr2L	3094501	3095000	chr2L	3094501	3095000	6189	6189	0.3540117983	0.0000058473	0.0000075698
chr2L	3108501	3109000	chr2L	3108501	3109000	6217	6217	0.7549279842	0.0000000000	0.0000000000
chr2L	3145001	3145500	chr2L	3145001	3145500	6290	6290	0.5820859110	0.0000000000	0.0000000000
chr2L	3152501	3153000	chr2L	3152501	3153000	6305	6305	0.0834026813	0.3059068635	0.3130366189
chr2L	3159001	3159500	chr2L	3159001	3159500	6318	6318	0.3016471516	0.0001869946	0.0002224624
chr2L	3173001	3173500	chr2L	3173001	3173500	6346	6346	0.3726203693	0.0000016315	0.0000021875
chr2L	3233501	3234000	chr2L	3233501	3234000	6467	6467	0.8153542629	0.0000000000	0.0000000000
chr2L	3320501	3321000	chr2L	3320501	3321000	6641	6641	0.1808512912	0.0251168625	0.0267614190
chr2L	3372501	3373000	chr2L	3372501	3373000	6745	6745	0.6639816112	0.0000000000	0.0000000000
chr2L	3397001	3397500	chr2L	3397001	3397500	6794	6794	0.7344100582	0.0000000000	0.0000000000
chr2L	3452501	3453000	chr2L	3452501	3453000	6905	6905	0.4555266534	0.0000000017	0.0000000029
chr2L	3466001	3466500	chr2L	3466001	3466500	6932	6932	0.6267875642	0.0000000000	0.0000000000
chr2L	3470001	3470500	chr2L	3470001	3470500	6940	6940	0.6298557863	0.0000000000	0.0000000000
chr2L	3480501	3481000	chr2L	3480501	3481000	6961	6961	0.6834638233	0.0000000000	0.0000000000
chr2L	3530001	3530500	chr2L	3530001	3530500	7060	7060	0.3835011932	0.0000007425	0.0000010211
chr2L	3539001	3539500	chr2L	3539001	3539500	7078	7078	0.5328144772	0.0000000000	0.0000000000
chr2L	3580501	3581000	chr2L	3580501	3581000	7161	7161	0.4139496564	0.0000000691	0.0000001028
chr2L	3606001	3606500	chr2L	3606001	3606500	7212	7212	0.5877362771	0.0000000000	0.0000000000
chr2L	3618501	3619000	chr2L	3618501	3619000	7237	7237	0.5898555233	0.0000000000	0.0000000000
chr2L	3634001	3634500	chr2L	3634001	3634500	7268	7268	0.5543189852	0.0000000000	0.0000000000
chr2L	3663001	3663500	chr2L	3663001	3663500	7326	7326	0.1767125110	0.0287252015	0.0305291363
chr2L	3711501	3712000	chr2L	3711501	3712000	7423	7423	0.3749978268	0.0000013773	0.0000018552
chr2L	3770501	3771000	chr2L	3770501	3771000	7541	7541	0.3690940375	0.0000020919	0.0000027873
chr2L	3786001	3786500	chr2L	3786001	3786500	7572	7572	0.5650409985	0.0000000000	0.0000000000
chr2L	3803001	3803500	chr2L	3803001	3803500	7606	7606	0.6462011172	0.0000000000	0.0000000000
chr2L	3806001	3806500	chr2L	3806001	3806500	7612	7612	0.2464090498	0.0020610720	0.0023192043
chr2L	3813001	3813500	chr2L	3813001	3813500	7626	7626	0.4939004215	0.0000000000	0.0000000001
chr2L	3825001	3825500	chr2L	3825001	3825500	7650	7650	0.2308979057	0.0039788043	0.0044099440
chr2L	3836501	3837000	chr2L	3836501	3837000	7673	7673	0.6559621898	0.0000000000	0.0000000000
chr2L	3862001	3862500	chr2L	3862001	3862500	7724	7724	0.5608291107	0.0000000000	0.0000000000
chr2L	3868001	3868500	chr2L	3868001	3868500	7736	7736	0.2118938004	0.0084117568	0.0091682240
chr2L	3872501	3873000	chr2L	3872501	3873000	7745	7745	0.7385504261	0.0000000000	0.0000000000
chr2L	3908501	3909000	chr2L	3908501	3909000	7817	7817	0.4366053713	0.0000000099	0.0000000157
chr2L	4029501	4030000	chr2L	4029501	4030000	8059	8059	0.4688367312	0.0000000005	0.0000000008
chr2L	4031501	4032000	chr2L	4031501	4032000	8063	8063	0.2296902052	0.0041804064	0.0046289820
chr2L	4034501	4035000	chr2L	4034501	4035000	8069	8069	0.3671337679	0.0000023985	0.0000031839
chr2L	4054001	4054500	chr2L	4054001	4054500	8108	8108	0.4156296342	0.0000000602	0.0000000898
chr2L	4064001	4064500	chr2L	4064001	4064500	8128	8128	0.5444704207	0.0000000000	0.0000000000
chr2L	4071501	4072000	chr2L	4071501	4072000	8143	8143	0.3770154080	0.0000016525	0.0000022145
chr2L	4186501	4187000	chr2L	4186501	4187000	8373	8373	0.4013830549	0.0000002764	0.0000003932
chr2L	4227501	4228000	chr2L	4227501	4228000	8455	8455	0.5745821287	0.0000000000	0.0000000000
chr2L	4281001	4281500	chr2L	4281001	4281500	8562	8562	0.4712493156	0.0000000004	0.0000000007
chr2L	4345501	4346000	chr2L	4345501	4346000	8691	8691	0.7068346102	0.0000000000	0.0000000000
chr2L	4371501	4372000	chr2L	4371501	4372000	8743	8743	0.1930298622	0.0166584527	0.0178842996
chr2L	4386501	4387000	chr2L	4386501	4387000	8773	8773	0.4523163538	0.0000000023	0.0000000039
chr2L	4442001	4442500	chr2L	4442001	4442500	8884	8884	0.5297507670	0.0000000000	0.0000000000
chr2L	4454001	4454500	chr2L	4454001	4454500	8908	8908	0.5478212540	0.0000000000	0.0000000000
chr2L	4458501	4459000	chr2L	4458501	4459000	8917	8917	0.7207267521	0.0000000000	0.0000000000
chr2L	4463501	4464000	chr2L	4463501	4464000	8927	8927	0.6949092569	0.0000000000	0.0000000000
chr2L	4533001	4533500	chr2L	4533001	4533500	9066	9066	0.2499803749	0.0017606071	0.0019883197
chr2L	4691001	4691500	chr2L	4691001	4691500	9382	9382	0.6811260768	0.0000000000	0.0000000000
chr2L	4726001	4726500	chr2L	4726001	4726500	9452	9452	0.5613468102	0.0000000000	0.0000000000
chr2L	4794001	4794500	chr2L	4794001	4794500	9588	9588	0.4166625740	0.0000000552	0.0000000828
chr2L	4811501	4812000	chr2L	4811501	4812000	9623	9623	0.5393491918	0.0000000000	0.0000000000
chr2L	4818501	4819000	chr2L	4818501	4819000	9637	9637	0.5910031974	0.0000000000	0.0000000000
chr2L	4821501	4822000	chr2L	4821501	4822000	9643	9643	0.5031023469	0.0000000000	0.0000000000
chr2L	4830001	4830500	chr2L	4830001	4830500	9660	9660	0.3537085724	0.0000059660	0.0000077127
chr2L	4838001	4838500	chr2L	4838001	4838500	9676	9676	0.6659217076	0.0000000000	0.0000000000
chr2L	4848001	4848500	chr2L	4848001	4848500	9696	9696	0.4978758430	0.0000000000	0.0000000000
chr2L	4852001	4852500	chr2L	4852001	4852500	9704	9704	0.4171951242	0.0000000529	0.0000000792
chr2L	4889001	4889500	chr2L	4889001	4889500	9778	9778	0.2849783385	0.0003311463	0.0003884938
chr2L	4892001	4892500	chr2L	4892001	4892500	9784	9784	0.4295489346	0.0000000185	0.0000000287
chr2L	4944501	4945000	chr2L	4944501	4945000	9889	9889	0.2530216784	0.0015366989	0.0017396733
chr2L	4949501	4950000	chr2L	4949501	4950000	9899	9899	0.3118147903	0.0000779984	0.0000947545
chr2L	4955501	4956000	chr2L	4955501	4956000	9911	9911	0.0390701137	0.6321144172	0.6388404989
chr2L	4967501	4968000	chr2L	4967501	4968000	9935	9935	0.6132844741	0.0000000000	0.0000000000
chr2L	4971001	4971500	chr2L	4971001	4971500	9942	9942	0.3953129011	0.0000003048	0.0000004320
chr2L	4976501	4977000	chr2L	4976501	4977000	9953	9953	0.2089118677	0.0094078402	0.0102245843
chr2L	4981501	4982000	chr2L	4981501	4982000	9963	9963	0.4473627781	0.0000000037	0.0000000061
chr2L	5000501	5001000	chr2L	5000501	5001000	10001	10001	0.0314425632	0.7000757896	0.7058389785
chr2L	5009501	5010000	chr2L	5009501	5010000	10019	10019	0.6323797610	0.0000000000	0.0000000000
chr2L	5042501	5043000	chr2L	5042501	5043000	10085	10085	0.2998332267	0.0001515102	0.0001809878
chr2L	5054501	5055000	chr2L	5054501	5055000	10109	10109	0.4796014190	0.0000000002	0.0000000003
chr2L	5059501	5060000	chr2L	5059501	5060000	10119	10119	0.4460600827	0.0000000042	0.0000000069
chr2L	5070501	5071000	chr2L	5070501	5071000	10141	10141	0.4945911125	0.0000000000	0.0000000001
chr2L	5093001	5093500	chr2L	5093001	5093500	10186	10186	0.6382676944	0.0000000000	0.0000000000
chr2L	5100001	5100500	chr2L	5100001	5100500	10200	10200	0.4583565692	0.0000000013	0.0000000022
chr2L	5237501	5238000	chr2L	5237501	5238000	10475	10475	0.4714497539	0.0000000004	0.0000000006
chr2L	5270501	5271000	chr2L	5270501	5271000	10541	10541	0.7643719743	0.0000000000	0.0000000000
chr2L	5278001	5278500	chr2L	5278001	5278500	10556	10556	0.4369466127	0.0000000096	0.0000000153
chr2L	5306001	5306500	chr2L	5306001	5306500	10612	10612	0.6225541873	0.0000000000	0.0000000000
chr2L	5327001	5327500	chr2L	5327001	5327500	10654	10654	0.5345321754	0.0000000000	0.0000000000
chr2L	5366001	5366500	chr2L	5366001	5366500	10732	10732	0.6448171428	0.0000000000	0.0000000000
chr2L	5403501	5404000	chr2L	5403501	5404000	10807	10807	0.7057778653	0.0000000000	0.0000000000
chr2L	5461001	5461500	chr2L	5461001	5461500	10922	10922	0.6849060920	0.0000000000	0.0000000000
chr2L	5517501	5518000	chr2L	5517501	5518000	11035	11035	0.4416987373	0.0000000063	0.0000000101
chr2L	5527001	5527500	chr2L	5527001	5527500	11054	11054	0.4605385052	0.0000000011	0.0000000018
chr2L	5542001	5542500	chr2L	5542001	5542500	11084	11084	0.5619956498	0.0000000000	0.0000000000
chr2L	5547001	5547500	chr2L	5547001	5547500	11094	11094	0.4465114822	0.0000000040	0.0000000066
chr2L	5551001	5551500	chr2L	5551001	5551500	11102	11102	0.6484134737	0.0000000000	0.0000000000
chr2L	5613001	5613500	chr2L	5613001	5613500	11226	11226	0.5150070259	0.0000000000	0.0000000000
chr2L	5720501	5721000	chr2L	5720501	5721000	11441	11441	0.5429286924	0.0000000000	0.0000000000
chr2L	5724501	5725000	chr2L	5724501	5725000	11449	11449	0.6437578245	0.0000000000	0.0000000000
chr2L	5771501	5772000	chr2L	5771501	5772000	11543	11543	0.5837695389	0.0000000000	0.0000000000
chr2L	5789501	5790000	chr2L	5789501	5790000	11579	11579	0.1225750599	0.1313451041	0.1362335891
chr2L	5800001	5800500	chr2L	5800001	5800500	11600	11600	0.7033520743	0.0000000000	0.0000000000
chr2L	5805001	5805500	chr2L	5805001	5805500	11610	11610	0.6205315147	0.0000000000	0.0000000000
chr2L	5870501	5871000	chr2L	5870501	5871000	11741	11741	0.4199315653	0.0000000420	0.0000000636
chr2L	5879001	5879500	chr2L	5879001	5879500	11758	11758	0.2026128066	0.0118591377	0.0128294809
chr2L	5907001	5907500	chr2L	5907001	5907500	11814	11814	0.6172486351	0.0000000000	0.0000000000
chr2L	5943501	5944000	chr2L	5943501	5944000	11887	11887	0.7119284262	0.0000000000	0.0000000000
chr2L	5949001	5949500	chr2L	5949001	5949500	11898	11898	0.4737551631	0.0000000003	0.0000000005
chr2L	5965001	5965500	chr2L	5965001	5965500	11930	11930	0.6604952036	0.0000000000	0.0000000000
chr2L	5981001	5981500	chr2L	5981001	5981500	11962	11962	0.6127252576	0.0000000000	0.0000000000
chr2L	5985501	5986000	chr2L	5985501	5986000	11971	11971	0.5048178783	0.0000000000	0.0000000000
chr2L	5999001	5999500	chr2L	5999001	5999500	11998	11998	0.4673087678	0.0000000005	0.0000000010
chr2L	6024501	6025000	chr2L	6024501	6025000	12049	12049	0.5118736645	0.0000000000	0.0000000000
chr2L	6037001	6037500	chr2L	6037001	6037500	12074	12074	0.3992639021	0.0000002244	0.0000003219
chr2L	6048501	6049000	chr2L	6048501	6049000	12097	12097	0.4244329650	0.0000000287	0.0000000440
chr2L	6049501	6050000	chr2L	6049501	6050000	12099	12099	0.2660240472	0.0008425884	0.0009684876
chr2L	6050001	6050500	chr2L	6050001	6050500	12100	12100	0.3066796505	0.0001040599	0.0001256929
chr2L	6063001	6063500	chr2L	6063001	6063500	12126	12126	0.4286764638	0.0000000199	0.0000000309
chr2L	6071001	6071500	chr2L	6071001	6071500	12142	12142	0.5645673649	0.0000000000	0.0000000000
chr2L	6075001	6075500	chr2L	6075001	6075500	12150	12150	0.4700304779	0.0000000004	0.0000000007
chr2L	6091501	6092000	chr2L	6091501	6092000	12183	12183	0.4543924005	0.0000000019	0.0000000032
chr2L	6099001	6099500	chr2L	6099001	6099500	12198	12198	0.6324845425	0.0000000000	0.0000000000
chr2L	6124501	6125000	chr2L	6124501	6125000	12249	12249	0.5332602604	0.0000000000	0.0000000000
chr2L	6178501	6179000	chr2L	6178501	6179000	12357	12357	0.5416027732	0.0000000000	0.0000000000
chr2L	6229001	6229500	chr2L	6229001	6229500	12458	12458	0.4881798976	0.0000000001	0.0000000001
chr2L	6323501	6324000	chr2L	6323501	6324000	12647	12647	0.6824233023	0.0000000000	0.0000000000
chr2L	6338501	6339000	chr2L	6338501	6339000	12677	12677	0.6892788877	0.0000000000	0.0000000000
chr2L	6356501	6357000	chr2L	6356501	6357000	12713	12713	0.6064929508	0.0000000000	0.0000000000
chr2L	6373501	6374000	chr2L	6373501	6374000	12747	12747	0.7337827039	0.0000000000	0.0000000000
chr2L	6377001	6377500	chr2L	6377001	6377500	12754	12754	0.3742980753	0.0000014479	0.0000019476
chr2L	6455501	6456000	chr2L	6455501	6456000	12911	12911	0.4849834113	0.0000000001	0.0000000002
chr2L	6467501	6468000	chr2L	6467501	6468000	12935	12935	0.3544296768	0.0000056874	0.0000073689
chr2L	6473501	6474000	chr2L	6473501	6474000	12947	12947	0.6027842028	0.0000000000	0.0000000000
chr2L	6480501	6481000	chr2L	6480501	6481000	12961	12961	0.5810378030	0.0000000000	0.0000000000
chr2L	6490001	6490500	chr2L	6490001	6490500	12980	12980	0.2603056631	0.0011017558	0.0012589176
chr2L	6498501	6499000	chr2L	6498501	6499000	12997	12997	0.5657832320	0.0000000000	0.0000000000
chr2L	6527001	6527500	chr2L	6527001	6527500	13054	13054	0.7063313866	0.0000000000	0.0000000000
chr2L	6535501	6536000	chr2L	6535501	6536000	13071	13071	0.1982018470	0.0138927446	0.0149772605
chr2L	6557501	6558000	chr2L	6557501	6558000	13115	13115	0.7007554397	0.0000000000	0.0000000000
chr2L	6562001	6562500	chr2L	6562001	6562500	13124	13124	0.5551833882	0.0000000000	0.0000000000
chr2L	6566501	6567000	chr2L	6566501	6567000	13133	13133	0.7106800037	0.0000000000	0.0000000000
chr2L	6567501	6568000	chr2L	6567501	6568000	13135	13135	0.3981863706	0.0000002441	0.0000003492
chr2L	6569001	6569500	chr2L	6569001	6569500	13138	13138	0.1538641614	0.0574949334	0.0605114021
chr2L	6611001	6611500	chr2L	6611001	6611500	13222	13222	0.5465847663	0.0000000000	0.0000000000
chr2L	6622501	6623000	chr2L	6622501	6623000	13245	13245	0.4975382204	0.0000000000	0.0000000000
chr2L	6647501	6648000	chr2L	6647501	6648000	13295	13295	0.4775114275	0.0000000002	0.0000000004
